id,verbatim_text,product,pack,region,issue_type,source,created_at,taxonomy_coverage,is_planted_issue,planted_issue_id
4dcead5a-4ffa-4df4-8a8c-30bf88f01d11,Can 330ml arrived torn,Granola Bar,Can 330ml,Northeast,Damaged Pack,Call Center,2026-01-15T19:46:00,0.61,False,
cdd55f8d-883f-4dd1-884a-34c101513c4b,Box 200g leaking in transit to Northeast,Soda Pop,Box 200g,Northeast,Leaking,Twitter,2026-01-15T19:56:00,0.71,False,
3eee50a8-f08a-4e69-a98b-5758681e2789,Resealable Bag v1 leaking in transit to California,Crunchy Chips,Resealable Bag v1,California,Leaking,Amazon Review,2026-01-15T20:33:00,0.6,False,
9c422e67-b005-413c-b819-225df04dbea3,Box 200g arrived torn,Cookies Pack,Box 200g,Pacific Northwest,Damaged Pack,Twitter,2026-01-15T20:47:00,0.8,False,
167fc409-3f0c-4126-a12d-a5aad791e1a9,Box 200g half empty - Soda Pop,Soda Pop,Box 200g,Northeast,Low Fill,Amazon Review,2026-01-15T20:56:00,0.82,False,
c8bce755-efb8-4ec4-b203-e07742751c22,Resealable Box 200g failed to close - California,Soda Pop,Box 200g,California,Seal Failure,Twitter,2026-01-15T21:09:00,0.93,False,
1d35826e-3933-4c72-b065-ca0d1ebd72be,Box 200g half empty - Soda Pop,Soda Pop,Box 200g,Northeast,Low Fill,Twitter,2026-01-15T21:25:00,0.6,False,
8c8bcef2-3f17-4ad2-be15-71bdc6e17c98,Can 330ml half empty - Cookies Pack,Cookies Pack,Can 330ml,Texas,Low Fill,Call Center,2026-01-15T21:33:00,0.78,False,
3ba28485-a9b9-4810-b6a2-94ee607d3a90,Resealable Bag v1 arrived torn,Cookies Pack,Resealable Bag v1,Midwest,Damaged Pack,Amazon Review,2026-01-15T21:41:00,0.88,False,
3e699458-f7da-4b22-aea0-29930d0c9258,Can 330ml leaking in transit to California,Crunchy Chips,Can 330ml,California,Leaking,Amazon Review,2026-01-15T21:51:00,0.63,False,
b543b2f1-1fdb-403f-92a0-0897427f95cc,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Can 330ml,Texas,Wrong Flavor,Twitter,2026-01-15T22:11:00,0.85,False,
8653a354-0e01-495e-ad5e-12ba174445b7,Soda Pop tastes stale from Northeast,Soda Pop,Box 200g,Northeast,Stale Taste,Call Center,2026-01-15T22:12:00,0.69,False,
fb371c76-be49-40c8-9d1c-8f6621bf9ab3,Box 200g leaking in transit to Northeast,Cookies Pack,Box 200g,Northeast,Leaking,Amazon Review,2026-01-15T22:13:00,0.79,False,
68120e33-1134-4146-a6a2-4063b7a9bf07,"The Resealable Bag v2 - New Lid won't close, goes stale in California",Crunchy Chips,Resealable Bag v2 - New Lid,California,Seal Failure,Email,2026-01-15T22:14:00,0.69,False,
a5ce2db1-3a24-40b3-8c79-e4fcf5c0dca1,New lid on Resealable Bag v2 - New Lid doesn't seal properly,Soda Pop,Resealable Bag v2 - New Lid,Midwest,Seal Failure,Call Center,2026-01-15T22:26:00,0.77,False,
47ce26f3-72c7-4aab-ba0b-2e649f8b47f5,Resealable Bag v2 - New Lid arrived torn,Cookies Pack,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Amazon Review,2026-01-15T22:31:00,0.66,False,
4165547b-5f87-4195-b4d7-71e49bbb1ae4,Resealable Bag v2 - New Lid half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v2 - New Lid,California,Low Fill,Call Center,2026-01-15T22:36:00,0.69,False,
d14b7d71-12f3-404b-867d-1767558f26d5,Ordered Granola Bar got wrong flavor,Granola Bar,Resealable Bag v2 - New Lid,Texas,Wrong Flavor,Twitter,2026-01-15T22:40:00,0.67,False,
b11bdd65-2b7d-4aa3-8261-a5592e8cb743,Can 330ml arrived torn,Granola Bar,Can 330ml,Pacific Northwest,Damaged Pack,Amazon Review,2026-01-15T22:43:00,0.87,False,
91ec24a4-1bb9-47a6-bd98-3ec58608dc14,Box crushed in shipping to Northeast,Cookies Pack,Can 330ml,Northeast,Damaged Pack,Amazon Review,2026-01-15T22:53:00,0.7,False,
281bbc7f-205a-4204-ba67-28e14cf5a9b8,Resealable Bag v2 - New Lid half empty - Soda Pop,Soda Pop,Resealable Bag v2 - New Lid,Northeast,Low Fill,Email,2026-01-15T23:11:00,0.74,False,
76c0ae20-280b-45c1-b1ab-994f0641522a,"The Box 200g won't close, goes stale in California",Cookies Pack,Box 200g,California,Seal Failure,Email,2026-01-15T23:22:00,0.63,False,
883a33f2-bc8e-45d5-acbd-a599d98a7524,Opened Crunchy Chips and it was stale,Crunchy Chips,Box 200g,Texas,Stale Taste,Twitter,2026-01-15T23:25:00,0.65,False,
d8ee3c0c-47ba-42c1-bb89-41adca0dc35a,Soda Pop tastes stale from California,Soda Pop,Resealable Bag v2 - New Lid,California,Stale Taste,Email,2026-01-15T23:30:00,0.95,False,
290a9d4a-e5ef-41de-be48-e83dfa0704fa,Resealable Resealable Bag v2 - New Lid failed to close - California,Crunchy Chips,Resealable Bag v2 - New Lid,California,Seal Failure,Email,2026-01-15T23:41:00,0.95,False,
b833ef92-15e9-4e5a-84da-eee7712be428,Can 330ml leaking in transit to Texas,Crunchy Chips,Can 330ml,Texas,Leaking,Email,2026-01-15T23:47:00,0.89,False,
c64eaddd-7c6e-44e7-9ae6-b9e3a1b15c04,Ordered Granola Bar got wrong flavor,Granola Bar,Can 330ml,Northeast,Wrong Flavor,Twitter,2026-01-15T23:48:00,0.79,False,
6440e6a7-b812-4bbe-b487-077f8ae5327f,Can 330ml arrived torn,Cookies Pack,Can 330ml,Pacific Northwest,Damaged Pack,Amazon Review,2026-01-15T23:55:00,0.75,False,
16e992d4-18d3-41da-8cbd-b6397193d61a,Opened Crunchy Chips and it was stale,Crunchy Chips,Box 200g,California,Stale Taste,Call Center,2026-01-15T23:56:00,0.95,False,
b0951573-62ee-4d2c-9573-fe3f1d3f823c,"The Can 330ml won't close, goes stale in Northeast",Soda Pop,Can 330ml,Northeast,Seal Failure,Twitter,2026-01-16T00:00:00,0.92,False,
292b1a73-43bb-40fe-a36c-0b5a54bbacd4,Box crushed in shipping to Texas,Granola Bar,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Amazon Review,2026-01-16T00:20:00,0.88,False,
df611369-5337-4bf7-9c80-96936682fc2c,Resealable Bag v2 - New Lid arrived torn,Cookies Pack,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Amazon Review,2026-01-16T00:26:00,0.82,False,
20942cde-6f55-46e3-ae01-0c5274dab683,Ordered Granola Bar got wrong flavor,Granola Bar,Resealable Bag v2 - New Lid,Pacific Northwest,Wrong Flavor,Call Center,2026-01-16T00:38:00,0.71,False,
7be01c2e-f79f-4281-bafc-d22a7597dd58,Ordered Granola Bar got wrong flavor,Granola Bar,Can 330ml,California,Wrong Flavor,Email,2026-01-16T00:43:00,0.83,False,
730f2778-8cc8-466a-8399-aa57f482f0ec,New lid on Resealable Bag v1 doesn't seal properly,Granola Bar,Resealable Bag v1,Northeast,Seal Failure,Twitter,2026-01-16T00:49:00,0.77,False,
5d05a964-b908-460d-a463-2cae84838742,Stale Crunchy Chips in Can 330ml,Crunchy Chips,Can 330ml,Midwest,Stale Taste,Twitter,2026-01-16T00:55:00,0.73,False,
6b58c600-7cd0-4cfc-95ee-1371ae1a0a2c,Box 200g leaking in transit to Northeast,Granola Bar,Box 200g,Northeast,Leaking,Amazon Review,2026-01-16T01:05:00,0.91,False,
9c1ebf35-bd81-454d-bfb4-d29976b81c2c,Box crushed in shipping to Texas,Soda Pop,Box 200g,Texas,Damaged Pack,Amazon Review,2026-01-16T01:11:00,0.68,False,
a07538bc-9a1b-492f-9a17-976ee6939243,Stale Soda Pop in Resealable Bag v1,Soda Pop,Resealable Bag v1,California,Stale Taste,Call Center,2026-01-16T01:21:00,0.79,False,
cb99fcbf-685a-4e54-8053-cea503c941b5,Box 200g leaking in transit to Midwest,Cookies Pack,Box 200g,Midwest,Leaking,Twitter,2026-01-16T01:23:00,0.77,False,
35cd098a-ee8f-430c-9ec7-86b6dd73eb69,Box 200g leaking in transit to Pacific Northwest,Soda Pop,Box 200g,Pacific Northwest,Leaking,Email,2026-01-16T01:24:00,0.62,False,
05ecbd7b-69e4-467b-9525-3f1e57874fbe,Resealable Bag v2 - New Lid arrived torn,Crunchy Chips,Resealable Bag v2 - New Lid,Northeast,Damaged Pack,Email,2026-01-16T01:32:00,0.82,False,
54b53b20-f159-42ed-b298-7ed744f1f17e,Resealable Bag v1 leaking in transit to California,Crunchy Chips,Resealable Bag v1,California,Leaking,Call Center,2026-01-16T02:03:00,0.73,False,
6d8ee414-37c5-4243-9f37-c294697a68c7,Can 330ml arrived torn,Cookies Pack,Can 330ml,Pacific Northwest,Damaged Pack,Twitter,2026-01-16T02:13:00,0.6,False,
50c8a85e-aaec-4095-a16a-27614f6e0eb9,Box 200g leaking in transit to California,Soda Pop,Box 200g,California,Leaking,Amazon Review,2026-01-16T02:29:00,0.84,False,
faf9309a-8d55-4b25-9fcc-7f4dda8ce625,Box 200g half empty - Crunchy Chips,Crunchy Chips,Box 200g,Midwest,Low Fill,Call Center,2026-01-16T02:38:00,0.9,False,
cf272a7b-b617-44a4-9831-3838ace641c7,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,Midwest,Wrong Flavor,Email,2026-01-16T02:47:00,0.81,False,
0a31a7c9-c221-430f-986d-d662ea4ca16f,Can 330ml leaking in transit to Pacific Northwest,Crunchy Chips,Can 330ml,Pacific Northwest,Leaking,Twitter,2026-01-16T02:58:00,0.92,False,
2cc00bc2-d7b7-4cf5-8b49-36f805f1f693,Resealable Bag v2 - New Lid half empty - Cookies Pack,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Low Fill,Amazon Review,2026-01-16T02:59:00,0.7,False,
86067a6b-bbb3-4ad1-bc06-e3254c28893f,Stale Cookies Pack in Can 330ml,Cookies Pack,Can 330ml,California,Stale Taste,Amazon Review,2026-01-16T03:08:00,0.64,False,
d142fa00-8b3f-4b8a-ab17-884351f047b8,Ordered Cookies Pack got wrong flavor,Cookies Pack,Can 330ml,Pacific Northwest,Wrong Flavor,Email,2026-01-16T03:14:00,0.9,False,
9f11a4e5-3797-4f5e-954d-02a01b127df7,Can 330ml arrived torn,Cookies Pack,Can 330ml,Northeast,Damaged Pack,Call Center,2026-01-16T03:15:00,0.78,False,
70a4df67-d4a5-4ad1-9c35-25ae721537f6,Soda Pop tastes stale from Texas,Soda Pop,Box 200g,Texas,Stale Taste,Call Center,2026-01-16T03:16:00,0.91,False,
710e9ebf-0ab3-46f3-823a-ef846239e406,Ordered Granola Bar got wrong flavor,Granola Bar,Can 330ml,Midwest,Wrong Flavor,Email,2026-01-16T03:24:00,0.84,False,
fea20993-0cbf-4c9f-a4ca-bc90b387fadd,Resealable Resealable Bag v1 failed to close - Pacific Northwest,Soda Pop,Resealable Bag v1,Pacific Northwest,Seal Failure,Email,2026-01-16T03:40:00,0.61,False,
3d426ab1-91a1-4eb5-84e0-603511baae33,Box crushed in shipping to Midwest,Cookies Pack,Resealable Bag v2 - New Lid,Midwest,Damaged Pack,Twitter,2026-01-16T03:53:00,0.74,False,
f0824f50-5ce9-45ef-b89c-c42ec80ee673,New lid on Box 200g doesn't seal properly,Crunchy Chips,Box 200g,Midwest,Seal Failure,Call Center,2026-01-16T04:02:00,0.63,False,
588d0dcc-1ac0-416a-9078-ca4e3a21b20a,Opened Granola Bar and it was stale,Granola Bar,Resealable Bag v1,Northeast,Stale Taste,Amazon Review,2026-01-16T04:07:00,0.8,False,
f08d6c8f-37ca-4eea-bc06-c7905a65cbc7,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Box 200g,Midwest,Wrong Flavor,Amazon Review,2026-01-16T04:18:00,0.64,False,
7127c294-03ef-4635-9dea-adb9d8d1ef7b,Box 200g arrived torn,Granola Bar,Box 200g,Pacific Northwest,Damaged Pack,Call Center,2026-01-16T04:20:00,0.89,False,
cec6f5e3-701e-42e0-89b3-ddb15cdcee23,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Texas,Low Fill,Twitter,2026-01-16T04:33:00,0.85,False,
8dc14e8a-8ea0-4f22-98ab-b0eb732023bb,New lid on Resealable Bag v1 doesn't seal properly,Cookies Pack,Resealable Bag v1,Midwest,Seal Failure,Call Center,2026-01-16T04:35:00,0.87,False,
22277b5e-332a-49ed-97e6-7d0bfbd2090e,Resealable Bag v1 leaking in transit to Texas,Soda Pop,Resealable Bag v1,Texas,Leaking,Amazon Review,2026-01-16T04:45:00,0.75,False,
753e58b2-feb4-409d-b1ca-caf798a883d0,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v1,Pacific Northwest,Wrong Flavor,Email,2026-01-16T04:46:00,0.6,False,
51afa7d6-aa6e-44d9-ba82-5c011440779b,Stale Granola Bar in Box 200g,Granola Bar,Box 200g,Midwest,Stale Taste,Email,2026-01-16T04:54:00,0.79,False,
74b58330-04e6-4b87-9157-203240a8f206,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Wrong Flavor,Call Center,2026-01-16T05:05:00,0.86,False,
220bf9d8-6e2d-45f5-8d3e-d2c9efe4d5dc,Resealable Bag v2 - New Lid leaking in transit to Texas,Soda Pop,Resealable Bag v2 - New Lid,Texas,Leaking,Amazon Review,2026-01-16T05:06:00,0.61,False,
acbe148e-fde0-48f0-831c-54a46312d2bf,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,California,Wrong Flavor,Twitter,2026-01-16T05:18:00,0.68,False,
d53e5c9d-38c0-4cde-a768-2ede53554507,Box 200g leaking in transit to California,Granola Bar,Box 200g,California,Leaking,Email,2026-01-16T05:20:00,0.66,False,
3806b9e8-4459-4b49-be13-7c56987fc319,Resealable Bag v1 leaking in transit to Midwest,Soda Pop,Resealable Bag v1,Midwest,Leaking,Email,2026-01-16T05:34:00,0.62,False,
e6cce968-ccde-4d02-b323-1d428ed766e0,New lid on Can 330ml doesn't seal properly,Soda Pop,Can 330ml,Pacific Northwest,Seal Failure,Amazon Review,2026-01-16T05:56:00,0.61,False,
36e33e32-d302-40dc-a448-4cda1168852b,Resealable Bag v2 - New Lid arrived torn,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Damaged Pack,Email,2026-01-16T06:12:00,0.7,False,
ed1a9065-84d2-4dce-86e2-ef00a267dd99,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v1,Midwest,Wrong Flavor,Email,2026-01-16T06:19:00,0.82,False,
4d10cfc6-813c-472c-abe6-c87e22b478fc,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v1,Northeast,Wrong Flavor,Amazon Review,2026-01-16T06:26:00,0.67,False,
c7c49f41-13d1-4d7e-b03c-d7948895e173,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,Pacific Northwest,Wrong Flavor,Amazon Review,2026-01-16T06:28:00,0.64,False,
ca2f3cb3-5069-41e8-b48f-21a74d3e057c,Box crushed in shipping to California,Cookies Pack,Can 330ml,California,Damaged Pack,Amazon Review,2026-01-16T06:30:00,0.79,False,
60d86dcf-8c7c-4683-b59a-e8130e804fde,Can 330ml arrived torn,Crunchy Chips,Can 330ml,Pacific Northwest,Damaged Pack,Amazon Review,2026-01-16T06:32:00,0.87,False,
1074afb6-2ae3-4fd7-83e6-171b2fc06fac,Resealable Bag v2 - New Lid half empty - Cookies Pack,Cookies Pack,Resealable Bag v2 - New Lid,Pacific Northwest,Low Fill,Call Center,2026-01-16T06:34:00,0.77,False,
fc1f2f92-5b79-49ec-9cb5-30a35024c5a2,New lid on Can 330ml doesn't seal properly,Crunchy Chips,Can 330ml,Pacific Northwest,Seal Failure,Call Center,2026-01-16T06:35:00,0.65,False,
abd36615-634b-41b4-bad3-00fc63660337,Crunchy Chips tastes stale from California,Crunchy Chips,Resealable Bag v1,California,Stale Taste,Call Center,2026-01-16T06:37:00,0.72,False,
a516ef63-16f1-4d71-b76e-e77fdd9b4e7d,"The Resealable Bag v1 won't close, goes stale in Texas",Cookies Pack,Resealable Bag v1,Texas,Seal Failure,Twitter,2026-01-16T06:41:00,0.93,False,
97becfa3-8ded-4b4c-9c28-f279f3c77d6b,Opened Crunchy Chips and it was stale,Crunchy Chips,Resealable Bag v2 - New Lid,Texas,Stale Taste,Twitter,2026-01-16T06:48:00,0.91,False,
13ab3440-5430-4c59-ba42-cb3a9cc90e38,Opened Crunchy Chips and it was stale,Crunchy Chips,Box 200g,Northeast,Stale Taste,Call Center,2026-01-16T06:55:00,0.9,False,
ea823fe8-45f5-41f0-988a-7a55a91571fd,Crunchy Chips tastes stale from Northeast,Crunchy Chips,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Email,2026-01-16T06:57:00,0.86,False,
1cecbb5b-450a-4cfd-a49b-dea94062bfad,Resealable Bag v1 arrived torn,Crunchy Chips,Resealable Bag v1,Midwest,Damaged Pack,Amazon Review,2026-01-16T07:09:00,0.61,False,
818c6f08-df20-44a8-a00d-2a8f0324a21e,"The Resealable Bag v1 won't close, goes stale in California",Granola Bar,Resealable Bag v1,California,Seal Failure,Call Center,2026-01-16T07:18:00,0.67,False,
421b4945-d409-4714-b8d4-add272b94ecb,Stale Soda Pop in Can 330ml,Soda Pop,Can 330ml,Pacific Northwest,Stale Taste,Amazon Review,2026-01-16T07:21:00,0.82,False,
99fd4f42-e781-455c-b0f1-fd0ee5185b25,"The Resealable Bag v1 won't close, goes stale in Northeast",Granola Bar,Resealable Bag v1,Northeast,Seal Failure,Call Center,2026-01-16T07:39:00,0.9,False,
a89d14d9-eacd-4549-b3a0-1ff5ee9d336f,Resealable Bag v1 half empty - Cookies Pack,Cookies Pack,Resealable Bag v1,California,Low Fill,Email,2026-01-16T07:53:00,0.77,False,
f5a5dc84-24f5-40b0-a11f-42beca5a2da7,Box crushed in shipping to Pacific Northwest,Cookies Pack,Resealable Bag v1,Pacific Northwest,Damaged Pack,Email,2026-01-16T07:55:00,0.91,False,
af6ca9a9-0ad3-4917-954f-c16347f7a1e1,Resealable Bag v2 - New Lid leaking in transit to Texas,Granola Bar,Resealable Bag v2 - New Lid,Texas,Leaking,Twitter,2026-01-16T08:00:00,0.63,False,
5ffd4d9b-6c98-4282-a049-80033fe16d11,Can 330ml leaking in transit to Northeast,Crunchy Chips,Can 330ml,Northeast,Leaking,Email,2026-01-16T08:11:00,0.65,False,
237276d2-f13d-4703-8709-c6a16010bb1a,Cookies Pack tastes stale from Northeast,Cookies Pack,Box 200g,Northeast,Stale Taste,Call Center,2026-01-16T08:12:00,0.74,False,
46dab34d-4056-4a56-bea5-3051e71c9aa4,Resealable Bag v2 - New Lid arrived torn,Soda Pop,Resealable Bag v2 - New Lid,California,Damaged Pack,Call Center,2026-01-16T08:17:00,0.76,False,
761253ad-e3d2-4f6d-ae3e-46c34504af20,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,Midwest,Low Fill,Twitter,2026-01-16T08:28:00,0.62,False,
fd5d0983-0369-4478-ac09-f28ad5081771,Resealable Bag v1 half empty - Cookies Pack,Cookies Pack,Resealable Bag v1,California,Low Fill,Email,2026-01-16T08:37:00,0.93,False,
9fccc06f-80d1-4bbd-b4ed-74cf82d659c9,Resealable Can 330ml failed to close - Northeast,Soda Pop,Can 330ml,Northeast,Seal Failure,Email,2026-01-16T08:59:00,0.65,False,
7660ab5f-a29d-4cf6-8820-62187bfd36ae,Ordered Granola Bar got wrong flavor,Granola Bar,Can 330ml,California,Wrong Flavor,Call Center,2026-01-16T08:59:00,0.78,False,
4ab618aa-ee55-40e4-8871-56f5b5b2fba7,Cookies Pack tastes stale from Northeast,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Twitter,2026-01-16T09:08:00,0.79,False,
999e0313-b40b-4ce3-a9de-07f5b0da421b,Resealable Box 200g failed to close - Pacific Northwest,Granola Bar,Box 200g,Pacific Northwest,Seal Failure,Amazon Review,2026-01-16T09:08:00,0.72,False,
62573984-7e81-4898-9adc-57957a7d9ea8,Opened Soda Pop and it was stale,Soda Pop,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Twitter,2026-01-16T09:15:00,0.63,False,
1413666c-c9a8-4908-b0d8-3b0bde5b21fe,Resealable Bag v1 half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v1,Northeast,Low Fill,Amazon Review,2026-01-16T09:18:00,0.88,False,
e0b53e73-7c78-4642-8960-8487c992931d,"The Resealable Bag v1 won't close, goes stale in Texas",Granola Bar,Resealable Bag v1,Texas,Seal Failure,Twitter,2026-01-16T09:42:00,0.72,False,
36ac5e98-689e-4ca2-93bf-aa61618e3473,Opened Granola Bar and it was stale,Granola Bar,Resealable Bag v1,Northeast,Stale Taste,Amazon Review,2026-01-16T09:47:00,0.86,False,
2156f486-6052-4145-a357-e8dd9cf0d151,Can 330ml leaking in transit to Midwest,Granola Bar,Can 330ml,Midwest,Leaking,Amazon Review,2026-01-16T10:02:00,0.85,False,
b8f70da1-316a-49e6-928c-3bf1d29e3ca1,Opened Cookies Pack and it was stale,Cookies Pack,Resealable Bag v2 - New Lid,Texas,Stale Taste,Email,2026-01-16T10:10:00,0.86,False,
2d7aaa8a-8559-4084-aa53-e15e853343be,Opened Granola Bar and it was stale,Granola Bar,Resealable Bag v1,California,Stale Taste,Twitter,2026-01-16T10:29:00,0.75,False,
b15da439-b1ee-4eb8-b273-afeb13b8485b,Box crushed in shipping to Pacific Northwest,Granola Bar,Resealable Bag v1,Pacific Northwest,Damaged Pack,Twitter,2026-01-16T10:37:00,0.86,False,
34592bf2-f950-4b09-a8f2-a2d8356d2cc9,Resealable Can 330ml failed to close - Texas,Cookies Pack,Can 330ml,Texas,Seal Failure,Call Center,2026-01-16T10:45:00,0.84,False,
2c7e5707-7c0b-42c8-b6bd-09f2b340e55a,Resealable Box 200g failed to close - Midwest,Cookies Pack,Box 200g,Midwest,Seal Failure,Call Center,2026-01-16T11:18:00,0.78,False,
f90fe83d-0ed8-40ee-a15a-6653d6ea3cf5,New lid on Resealable Bag v2 - New Lid doesn't seal properly,Cookies Pack,Resealable Bag v2 - New Lid,California,Seal Failure,Email,2026-01-16T11:36:00,0.7,False,
7e6e1389-01f0-4fb2-aaab-acd3d7291ee6,Resealable Bag v1 leaking in transit to Texas,Soda Pop,Resealable Bag v1,Texas,Leaking,Twitter,2026-01-16T11:37:00,0.88,False,
2e23d875-84e4-4987-95dc-2cc839e6e470,Granola Bar tastes stale from Northeast,Granola Bar,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Twitter,2026-01-16T11:42:00,0.9,False,
a86b6d8a-37f1-4e99-ba60-c652a8fe52ec,Granola Bar tastes stale from Texas,Granola Bar,Box 200g,Texas,Stale Taste,Email,2026-01-16T11:57:00,0.75,False,
42084f37-3ccf-40af-a1db-b6f649352573,Opened Cookies Pack and it was stale,Cookies Pack,Resealable Bag v1,Pacific Northwest,Stale Taste,Email,2026-01-16T12:13:00,0.8,False,
202d82db-a983-4a99-9ce8-563d3ff2daa0,Opened Crunchy Chips and it was stale,Crunchy Chips,Resealable Bag v2 - New Lid,Texas,Stale Taste,Call Center,2026-01-16T12:31:00,0.81,False,
e096e540-e70c-4845-9a07-51b1f0fa47ae,Can 330ml leaking in transit to California,Crunchy Chips,Can 330ml,California,Leaking,Amazon Review,2026-01-16T12:35:00,0.79,False,
89b7a365-424e-43a0-8113-c307486951e4,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Wrong Flavor,Call Center,2026-01-16T13:13:00,0.81,False,
84bff049-5081-4cea-807d-14aa8c1f485e,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,California,Wrong Flavor,Amazon Review,2026-01-16T13:17:00,0.92,False,
64e74ca3-50f5-49ad-b7c5-b647fa6b0fef,New lid on Resealable Bag v2 - New Lid doesn't seal properly,Cookies Pack,Resealable Bag v2 - New Lid,Midwest,Seal Failure,Email,2026-01-16T13:42:00,0.92,False,
603fd58d-6bdc-4ea8-8f24-b7fe698a68e6,Ordered Soda Pop got wrong flavor,Soda Pop,Can 330ml,Northeast,Wrong Flavor,Amazon Review,2026-01-16T13:53:00,0.65,False,
3d6fb65f-f897-4e0e-8071-9b90cf340054,Ordered Soda Pop got wrong flavor,Soda Pop,Box 200g,Pacific Northwest,Wrong Flavor,Twitter,2026-01-16T13:54:00,0.69,False,
ee64ea49-ff2d-4de8-be9f-777b9fea345a,Resealable Bag v2 - New Lid half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v2 - New Lid,Midwest,Low Fill,Twitter,2026-01-16T13:56:00,0.72,False,
91f7d2a8-f4f6-45b2-b41f-e43c74100b61,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Wrong Flavor,Call Center,2026-01-16T14:05:00,0.62,False,
50953eb1-daf6-4c7f-b378-f7456ccfd5b0,Crunchy Chips tastes stale from California,Crunchy Chips,Resealable Bag v1,California,Stale Taste,Email,2026-01-16T14:08:00,0.91,False,
